Date,Open,High,Low,Close,Adj Close,Volume
2014-10-04,99.949997,102.379997,98.309998,100.730003,91.934692,280258200
2014-10-11,101.330002,101.779999,95.180000,97.669998,89.141876,358539800
2014-10-18,98.320000,105.489998,98.220001,105.220001,96.032639,358532900
2014-10-25,104.849998,108.040001,104.699997,108.000000,98.569885,220230600
2014-11-01,108.220001,110.300003,107.720001,109.010002,99.491730,199952900
2014-11-08,109.019997,114.190002,108.400002,114.180000,104.662186,205166700
2014-11-15,114.269997,117.570000,113.300003,116.470001,106.761269,233414700
2014-11-22,116.849998,119.750000,116.620003,118.930000,109.016205,181873900
2014-11-29,118.809998,119.250000,111.269997,115.000000,105.413811,266589700
2014-12-06,114.099998,114.849998,109.349998,109.730003,100.583130,259868000
2014-12-13,110.699997,113.239998,106.260002,111.779999,102.462234,328856600
2014-12-20,112.160004,114.519997,111.970001,113.989998,104.488007,119396500
2014-12-27,113.790001,114.769997,107.349998,109.330002,100.216454,152088400
2015-01-03,108.290001,113.250000,104.629997,112.010002,102.673050,283252500
2015-01-10,112.599998,112.800003,105.199997,105.989998,97.154854,304226600
2015-01-17,107.839996,113.750000,106.500000,112.980003,103.562195,198737000
2015-01-24,113.739998,120.000000,109.029999,117.160004,107.393768,465842700
2015-01-31,118.050003,120.510002,116.080002,118.930000,109.016205,270757300
2015-02-07,118.550003,127.480003,118.430000,127.080002,116.946587,303206800
2015-02-14,127.489998,129.500000,126.919998,129.500000,119.173599,194354900
2015-02-21,130.020004,133.600006,126.610001,128.460007,118.216537,368216200
2015-02-28,129.250000,130.279999,125.760002,126.599998,116.504845,246938500
2015-03-07,127.959999,129.570007,121.629997,123.589996,113.734856,326514100
2015-03-14,123.879997,129.250000,122.870003,125.900002,115.860680,266672900
2015-03-21,127.120003,128.039993,122.599998,123.250000,113.421997,209326300
2015-03-28,124.050003,126.489998,123.099998,125.320000,115.326912,162031800
2015-04-04,124.470001,128.119995,124.330002,127.099998,116.964989,182207500
2015-04-11,128.369995,128.570007,124.459999,124.750000,114.802368,171186100
2015-04-18,125.570000,130.630005,125.169998,130.279999,119.891411,207440700
2015-04-25,132.309998,134.539993,124.580002,128.949997,118.667458,420972300
2015-05-02,129.500000,130.570007,123.360001,127.620003,117.443520,271892000
2015-05-09,127.389999,129.490005,124.820000,128.770004,118.996811,208301500
2015-05-16,128.380005,132.970001,128.360001,132.539993,122.480698,217297400
2015-05-23,132.600006,132.910004,129.119995,130.279999,120.392212,198148600
2015-05-30,130.279999,131.389999,128.360001,128.649994,118.885910,170840800
2015-06-06,128.899994,130.179993,125.620003,127.169998,117.518242,220114600
2015-06-13,126.099998,128.309998,125.709999,126.599998,116.991508,198525200
2015-06-20,127.489998,129.800003,126.510002,126.750000,117.130112,195594000
2015-06-27,125.459999,126.940002,124.480003,126.440002,116.843628,150981900
2015-07-04,124.940002,126.230003,119.220001,123.279999,113.923470,275718300
2015-07-11,125.029999,129.619995,124.320000,129.619995,119.782288,189244900
2015-07-18,130.970001,132.970001,121.989998,124.500000,115.050888,344269000
2015-07-25,123.089996,123.910004,120.910004,121.300003,112.093750,191598600
2015-08-01,121.500000,122.570000,112.099998,115.519997,106.752419,385000600
2015-08-08,116.529999,119.989998,109.629997,115.959999,107.644073,344717200
2015-08-15,116.040001,117.650002,105.650002,105.760002,98.175545,320509000
2015-08-22,94.870003,113.309998,92.000000,113.290001,105.165558,500363000
2015-08-29,112.029999,114.529999,107.360001,109.269997,101.433853,298194200
2015-09-05,111.750000,114.209999,109.769997,114.209999,106.019585,252662700
2015-09-12,116.580002,116.889999,111.870003,113.449997,105.314087,277276000
2015-09-19,113.669998,116.690002,112.370003,114.709999,106.483727,242696300
2015-09-26,113.849998,114.570000,107.309998,110.379997,102.464249,313896300
2015-10-03,109.879997,112.279999,108.209999,112.120003,104.079475,261772800
2015-10-10,112.730003,112.750000,109.559998,111.040001,103.076920,184885000
2015-10-17,110.800003,119.230003,110.110001,119.080002,110.540344,221543200
2015-10-24,118.080002,121.220001,113.989998,119.500000,110.930237,322362200
2015-10-31,120.800003,123.820000,119.610001,121.059998,112.378342,195203400
2015-11-07,120.959999,121.809998,112.269997,112.339996,104.730087,216555300
2015-11-14,111.379997,119.919998,111.000000,119.300003,111.218613,189981200
2015-11-21,119.269997,119.730003,117.120003,117.809998,109.829536,109720400
2015-11-28,117.989998,119.410004,114.220001,119.029999,110.966904,206765800
2015-12-05,118.980003,119.860001,112.849998,113.180000,105.513168,188854000
2015-12-12,112.180000,112.800003,105.809998,106.029999,98.847519,315106400
2015-12-19,107.279999,109.000000,105.570000,108.029999,100.712036,126607800
2015-12-26,107.589996,109.430000,104.820000,105.260002,98.129669,123761500
2016-01-02,102.610001,105.849998,96.430000,96.959999,90.391907,343790200
2016-01-09,98.970001,101.190002,95.360001,97.129997,90.550415,304337200
2016-01-16,98.410004,101.459999,93.419998,101.419998,94.549812,243384100
2016-01-23,101.519997,101.529999,92.389999,97.339996,90.746178,380336500
2016-01-30,96.470001,97.330002,93.690002,94.019997,87.651085,217154800
2016-02-06,93.129997,96.349998,92.589996,93.989998,88.098572,231122300
2016-02-13,95.019997,98.889999,94.610001,96.040001,90.020073,168316300
2016-02-20,96.309998,98.019997,93.320000,96.910004,90.835548,159052900
2016-02-27,96.860001,103.750000,96.650002,103.010002,96.553185,201803800
2016-03-05,102.389999,102.830002,100.150002,102.260002,95.850197,155514300
2016-03-12,101.910004,106.500000,101.779999,105.919998,99.280777,182073200
2016-03-19,105.930000,107.650002,104.889999,105.669998,99.046455,119783600
2016-03-26,106.000000,110.419998,104.879997,109.989998,103.095665,147965000
2016-04-02,110.419998,112.190002,108.120003,108.660004,101.849045,145722600
2016-04-09,108.970001,112.389999,108.660004,109.849998,102.964447,162310000
2016-04-16,108.889999,108.949997,104.620003,105.680000,99.055832,189053000
2016-04-23,105.000000,105.650002,92.510002,93.739998,87.864235,349424100
2016-04-30,93.970001,95.900002,91.849998,92.720001,86.908195,225607300
2016-05-07,93.000000,93.769997,89.470001,90.519997,85.362656,216049800
2016-05-14,92.389999,95.430000,91.650002,95.220001,89.794868,212707200
2016-05-21,95.870003,100.730003,95.669998,100.349998,94.632599,204000000
2016-05-28,99.599998,100.400002,96.629997,97.919998,92.341049,140177000
2016-06-04,97.989998,101.889999,97.550003,98.830002,93.199211,124864400
2016-06-11,98.690002,99.120003,95.300003,95.330002,89.898605,191732600
2016-06-18,96.000000,96.889999,92.650002,93.400002,88.078583,206729000
2016-06-25,93.000000,96.470001,91.500000,95.889999,90.426697,184328400
2016-07-02,95.389999,96.889999,94.370003,96.680000,91.171707,112706000
2016-07-09,96.750000,99.300003,96.730003,98.779999,93.152061,142910600
2016-07-16,98.699997,101.000000,98.309998,98.660004,93.038895,147565500
2016-07-23,98.250000,104.550003,96.419998,104.209999,98.272682,256571000
2016-07-30,104.410004,107.650002,104.000000,107.480003,101.356377,170149200
2016-08-06,107.519997,108.940002,107.160004,108.180000,102.569138,124505800
2016-08-13,108.139999,110.230003,108.080002,109.360001,103.687935,132371400
2016-08-20,108.860001,109.320000,106.309998,106.940002,101.393433,123605500
2016-08-27,106.620003,108.000000,105.500000,107.730003,102.142479,133000600
2016-09-03,107.900002,108.760002,103.129997,103.129997,97.781059,168803700
2016-09-10,102.650002,116.129997,102.529999,114.919998,108.959564,388228200
2016-09-17,115.190002,116.180000,111.550003,112.709999,106.864174,201095700
2016-09-24,111.639999,114.639999,111.550003,113.050003,107.186554,156384000
2016-10-01,112.709999,114.559998,112.279999,114.059998,108.144157,126029400
2016-10-08,115.019997,118.690002,114.720001,117.629997,111.528984,208708400
2016-10-15,117.330002,118.209999,113.800003,116.599998,110.552422,115531500
2016-10-22,117.099998,118.360001,113.309998,113.720001,107.821785,210225600
2016-10-29,113.650002,114.230003,108.110001,108.839996,103.194893,156346500
2016-11-05,110.080002,111.720001,105.830002,108.430000,103.334007,207269000
2016-11-12,107.709999,110.540001,104.080002,110.059998,104.887405,198341400
2016-11-19,110.120003,112.419998,110.010002,111.790001,106.536087,94132400
2016-11-26,111.430000,112.470001,108.849998,109.900002,104.734901,155500000
2016-12-03,110.000000,114.699997,108.250000,113.949997,108.594566,151989600
2016-12-10,113.290001,116.730003,112.489998,115.970001,110.519630,195015600
2016-12-17,115.800003,117.500000,115.589996,116.519997,111.043777,113323000
2016-12-24,116.519997,118.019997,115.430000,115.820000,110.376678,84828600
2016-12-31,115.800003,118.160004,114.760002,117.910004,112.368469,103845500
2017-01-07,117.949997,119.930000,117.940002,119.040001,113.445343,138810700
2017-01-14,118.339996,120.500000,118.220001,120.000000,114.360237,116348000
2017-01-21,120.000000,122.440002,119.500000,121.949997,116.218582,124539300
2017-01-28,120.930000,130.490005,120.620003,129.080002,123.013496,249781200
2017-02-04,129.130005,132.940002,128.899994,132.119995,125.910614,136449200
2017-02-11,133.080002,136.270004,132.750000,135.720001,129.902206,136667500
2017-02-18,136.229996,137.479996,135.279999,136.660004,130.801926,87908900
2017-02-25,137.139999,140.279999,136.279999,139.779999,133.788147,127474000
2017-03-04,139.369995,139.979996,137.050003,139.139999,133.175598,99672200
2017-03-11,138.850006,141.020004,138.820007,139.990005,133.989166,121539600
2017-03-18,140.399994,142.800003,139.729996,140.639999,134.611282,129674000
2017-03-25,139.389999,144.500000,138.619995,143.660004,137.501846,127008900
2017-04-01,143.710007,145.460007,143.050003,143.339996,137.195557,105416200
2017-04-08,143.600006,143.880005,140.059998,141.050003,135.003723,87485700
2017-04-15,141.479996,142.919998,140.449997,142.270004,136.171432,89248500
2017-04-22,143.500000,144.899994,143.179993,143.649994,137.492264,91153700
2017-04-29,145.100006,148.979996,144.270004,148.960007,142.574631,175351700
2017-05-06,149.029999,156.419998,149.029999,156.100006,149.408569,173470600
2017-05-13,156.009995,156.649994,149.710007,153.059998,147.103546,157354900
2017-05-20,154.000000,154.899994,152.669998,153.610001,147.632202,103226500
2017-05-27,153.419998,155.449997,152.220001,155.449997,149.400574,88752900
2017-06-03,154.339996,155.979996,146.020004,148.979996,143.182343,159159700
2017-06-10,145.740005,147.500000,142.199997,142.270004,136.733490,220530400
2017-06-17,143.660004,147.160004,143.660004,146.279999,140.587418,133253000
2017-06-24,147.169998,148.279999,142.279999,144.020004,138.415375,127060200
2017-07-01,144.880005,145.300003,142.410004,144.179993,138.569153,79177900
2017-07-08,144.110001,149.330002,143.369995,149.039993,143.240021,111088400
2017-07-15,148.820007,151.740005,148.570007,150.270004,144.422134,106081600
2017-07-22,150.580002,153.990005,147.300003,149.500000,143.682114,105818100
2017-07-29,149.899994,159.750000,148.130005,156.389999,150.303986,172808500
2017-08-05,157.059998,161.830002,154.630005,157.479996,151.351593,151269100
2017-08-12,159.320007,162.509995,156.720001,157.500000,151.965240,134628500
2017-08-19,157.500000,160.740005,155.110001,159.860001,154.242294,112671200
2017-08-26,160.139999,164.940002,159.929993,164.050003,158.285065,126128700
2017-09-02,163.750000,164.250000,158.529999,158.630005,153.055527,101660200
2017-09-09,160.500000,163.960007,157.910004,159.880005,154.261597,221077500
2017-09-16,160.110001,160.500000,150.559998,151.889999,146.552353,186188500
2017-09-23,149.990005,154.720001,149.160004,154.119995,148.703979,154856800
2017-09-30,154.259995,155.490005,152.460007,155.300003,149.842514,93784300
2017-10-07,155.809998,158.000000,155.100006,156.990005,151.473160,81304800
2017-10-14,157.899994,160.869995,155.020004,156.250000,150.759140,126051300
2017-10-21,156.889999,163.600006,155.270004,163.050003,157.320160,122403300
2017-10-28,163.889999,174.259995,163.720001,172.500000,166.438095,215177400
2017-11-04,172.369995,176.240005,171.720001,174.669998,168.531830,138425400
2017-11-11,173.500000,174.500000,168.380005,170.149994,164.760849,116459700
2017-11-18,170.289993,175.500000,169.559998,174.970001,169.428192,81009300
2017-11-25,175.050003,175.080002,167.160004,171.050003,165.632339,170098500
2017-12-02,172.479996,172.619995,166.460007,169.369995,164.005539,137481100
2017-12-09,169.199997,174.169998,168.789993,173.970001,168.459869,139147200
2017-12-16,174.880005,177.199997,173.250000,175.009995,169.466919,117632400
2017-12-23,170.800003,171.850006,169.220001,169.229996,163.869995,97163800
2017-12-30,170.160004,175.369995,169.259995,175.000000,169.457214,101168400
2018-01-06,174.350006,177.360001,173.000000,177.089996,171.481064,110197500
2018-01-13,177.899994,180.100006,175.070007,178.460007,172.807663,127571200
2018-01-20,177.300003,179.440002,170.059998,171.509995,166.077759,191574800
2018-01-27,170.160004,170.160004,160.100006,160.500000,155.416519,262992100
2018-02-03,159.100006,163.880005,150.240005,156.410004,151.456039,317654000
2018-02-10,158.500000,174.820007,157.509995,172.429993,167.649399,225336900
2018-02-17,172.050003,175.649994,171.009995,175.500000,170.634277,136206400
2018-02-24,176.350006,180.619995,172.449997,176.210007,171.324600,202128400
2018-03-03,175.210007,180.000000,174.270004,179.979996,174.990051,139852700
2018-03-10,180.289993,183.500000,177.619995,178.020004,173.084427,155417500
2018-03-17,177.320007,177.470001,164.940002,164.940002,160.367035,172670700
2018-03-24,168.070007,175.149994,165.190002,167.779999,163.128311,158530800
2018-03-31,166.639999,174.229996,164.470001,168.380005,163.711700,164408800
2018-04-07,169.880005,175.839996,169.850006,174.729996,169.885605,127871500
2018-04-14,175.029999,178.940002,165.429993,165.720001,161.125412,169238200
2018-04-21,166.830002,166.919998,160.630005,162.320007,157.819687,162208400
2018-04-28,162.130005,184.250000,161.839996,183.830002,178.733322,252805700
2018-05-05,185.179993,190.369995,183.669998,188.589996,183.361343,148266900
2018-05-12,189.009995,189.529999,185.100006,186.309998,181.843079,99248800
2018-05-19,188.000000,189.649994,185.759995,188.580002,184.058655,94394900
2018-05-26,187.600006,190.259995,186.139999,190.240005,185.678833,92129900
2018-06-02,191.639999,194.199997,189.770004,191.699997,187.103851,116769800
2018-06-09,191.350006,192.880005,188.259995,188.839996,184.312439,140187300
2018-06-16,187.880005,189.220001,183.449997,184.919998,180.486389,125604400
2018-06-23,183.399994,187.279999,180.729996,185.110001,180.671844,121620500
2018-06-30,183.820007,188.429993,183.419998,187.970001,183.463272,65775500
2018-07-07,189.500000,191.839996,187.610001,191.330002,186.742706,85082200
2018-07-14,191.520004,192.649994,189.199997,191.440002,186.850113,87934000
2018-07-21,190.679993,195.960007,189.559998,190.979996,186.401138,94497200
2018-07-28,191.899994,208.740005,189.070007,207.990005,203.003281,224189600
2018-08-04,208.000000,209.779999,204.520004,207.529999,202.554306,121642100
2018-08-11,209.309998,217.949997,207.699997,217.580002,213.108124,139373900
2018-08-18,218.100006,219.179993,213.839996,216.160004,211.717331,112825200
2018-08-25,217.149994,228.869995,216.330002,227.630005,222.951584,162690600
2018-09-01,228.410004,229.669998,220.710007,221.300003,216.751694,132632900
2018-09-08,220.949997,228.350006,216.470001,223.839996,219.239487,198249900
2018-09-15,222.149994,222.949997,215.300003,217.660004,213.186508,218746100
2018-09-22,216.820007,226.440002,216.630005,225.740005,221.100433,129343100
2018-09-29,227.949997,233.470001,220.580002,224.289993,219.680222,142666300
2018-10-06,222.210007,227.270004,212.320007,222.110001,217.545044,192007800
2018-10-13,221.160004,222.990005,213.000000,219.309998,214.802567,148520400
2018-10-20,219.789993,224.229996,212.669998,216.300003,211.854462,185599600
2018-10-27,219.190002,222.360001,205.429993,207.479996,203.215714,270606300
2018-11-03,204.300003,210.119995,198.169998,204.470001,200.267593,191199400
2018-11-10,199.000000,199.850006,185.929993,193.529999,190.213806,242226500
2018-11-17,190.000000,190.699997,172.100006,172.289993,169.337769,164498700
2018-11-24,174.240005,182.800003,170.259995,178.580002,175.519989,213749900
2018-12-01,184.460007,184.940002,168.300003,168.490005,165.602905,167526800
2018-12-08,165.000000,172.570007,163.330002,165.479996,162.644440,217537700
2018-12-15,165.449997,168.350006,149.630005,150.729996,148.147202,287694300
2018-12-22,148.149994,158.520004,146.589996,156.229996,153.552979,191160200
2018-12-29,158.529999,159.360001,142.000000,148.259995,145.719513,221962500
2019-01-05,148.699997,154.529999,145.899994,152.289993,149.680466,203706100
2019-01-12,150.850006,157.880005,149.220001,156.820007,154.132858,155292000
2019-01-19,156.410004,158.130005,151.699997,157.759995,155.056747,112501600
2019-01-26,155.789993,169.000000,153.660004,166.520004,163.666641,202296800
2019-02-02,167.410004,175.570007,167.279999,170.410004,167.489990,151398400
2019-02-09,171.050003,172.479996,169.250000,170.419998,168.218201,112229600
2019-02-16,169.710007,173.320007,169.490005,172.970001,170.735229,81250100
2019-02-23,174.160004,175.869995,172.729996,174.970001,172.709381,120880600
2019-03-02,175.690002,177.750000,169.500000,172.910004,170.676025,116779800
2019-03-09,175.490005,187.330002,175.350006,186.119995,183.715332,158133500
2019-03-16,185.800003,197.690002,184.729996,191.050003,188.581650,182343300
2019-03-23,191.509995,192.880005,184.580002,189.949997,187.495865,167838600
2019-03-30,191.639999,197.100006,188.380005,197.000000,194.454758,111540400
2019-04-06,196.419998,202.850006,196.210007,198.869995,196.300613,132006700
2019-04-13,198.580002,204.149994,198.009995,203.860001,201.226151,96335600
2019-04-20,202.830002,208.479996,202.119995,204.300003,201.660461,97495400
2019-04-27,204.399994,215.309998,199.110001,211.750000,209.014221,186455600
2019-05-04,204.289993,208.839996,192.770004,197.179993,194.632446,173663600
2019-05-11,187.710007,192.470001,182.850006,189.000000,187.276581,186415500
2019-05-18,183.520004,188.000000,177.809998,178.970001,177.338043,156970100
2019-05-25,178.919998,180.589996,174.990005,175.070007,173.473602,104691400
2019-06-01,175.600006,191.919998,170.270004,190.149994,188.416077,154348200
2019-06-08,191.809998,196.789993,190.300003,192.740005,190.982468,111811700
2019-06-15,192.899994,200.850006,192.169998,198.779999,196.967377,131658900
2019-06-22,198.539993,201.570007,195.289993,197.919998,196.115219,117368500
2019-06-29,203.169998,205.080002,200.649994,204.229996,202.367676,72879400
2019-07-06,200.809998,204.389999,198.410004,203.300003,201.446182,101600700
2019-07-13,204.089996,206.500000,202.360001,202.589996,200.742645,87433200
2019-07-20,203.649994,209.729996,203.610001,207.740005,205.845688,87153200
2019-07-27,208.460007,221.369995,201.630005,204.020004,202.159607,219770500
2019-08-03,197.990005,203.529999,192.580002,200.990005,199.157242,173211400
2019-08-10,199.619995,212.139999,199.149994,206.500000,205.394424,161088600
2019-08-17,210.619995,214.440002,201.000000,202.639999,201.555099,141905000
2019-08-24,205.860001,210.449997,203.320007,208.740005,207.622437,109989600
2019-08-31,206.429993,214.419998,204.220001,213.259995,212.118225,82487100
2019-09-07,214.839996,226.419998,211.070007,218.750000,217.578842,175282800
2019-09-14,217.729996,223.759995,217.470001,217.729996,216.564285,142290500
2019-09-21,218.949997,222.490005,217.139999,218.820007,217.648483,116445200
2019-09-28,220.899994,228.220001,215.130005,227.009995,225.794617,158621700
2019-10-05,226.270004,237.639999,224.330002,236.210007,234.945358,147176400
2019-10-12,234.899994,238.130005,233.199997,236.410004,235.144302,105677400
2019-10-19,237.520004,246.729996,237.320007,246.580002,245.259842,97030500
2019-10-26,247.419998,255.929993,237.259995,255.820007,254.450378,163555400
2019-11-02,257.329987,260.440002,255.369995,260.140015,258.747253,105990200
2019-11-09,258.299988,265.779999,258.279999,265.760010,265.130768,115333400
2019-11-16,265.799988,268.000000,260.399994,261.779999,261.160187,113956300
2019-11-23,262.709991,268.000000,262.500000,267.250000,266.617249,75270300
2019-11-30,267.269989,271.000000,256.290009,270.709991,270.069031,114149800
2019-12-07,270.000000,275.299988,264.910004,275.149994,274.498535,142029400
2019-12-14,277.000000,282.649994,276.980011,279.440002,278.778381,183180000
2019-12-21,280.529999,293.970001,280.369995,289.799988,289.113831,96609500
2019-12-28,289.459991,300.600006,285.220001,297.429993,296.725769,131680800
2020-01-04,293.790009,312.670013,292.750000,310.329987,309.595215,167522900
2020-01-11,311.640015,318.739990,309.549988,318.730011,317.975372,163013900
2020-01-18,317.190002,323.329987,315.649994,318.309998,317.556335,115921300
2020-01-25,310.059998,327.850006,304.880005,309.510010,308.777191,216683700
2020-02-01,304.299988,325.220001,302.220001,320.029999,319.272278,163134600
2020-02-08,314.179993,327.220001,313.850006,324.950012,324.950012,123065900
2020-02-15,315.359985,324.649994,310.500000,313.049988,313.049988,119158800
2020-02-22,297.260010,304.179993,256.369995,273.359985,273.359985,349603500
2020-02-29,282.279999,304.000000,277.720001,289.029999,289.029999,323450200
2020-03-07,263.750000,278.089996,263.000000,266.170013,266.170013,71222700
